,Unnamed: 0,player_mlb_id,playerID_LAHMAN,birthYear,birthMonth,birthDay,birthCountry,weight,height,bats,throws,debut,birthDate,year,years_after_debut,total_pa,total_bf,base_ended_inn,field_p,field_c,field_1b,field_2b,field_3b,field_ss,field_lf,field_cf,field_rf,batter_strikeout,pitcher_strikeout,batter_caught_stealing_3b,pitcher_caught_stealing_3b,batter_field_out,pitcher_field_out,batter_walk,pitcher_walk,batter_force_out,pitcher_force_out,batter_sac_fly,pitcher_sac_fly,batter_single,pitcher_single,batter_hit_by_pitch,pitcher_hit_by_pitch,batter_double,pitcher_double,batter_grounded_into_double_play,pitcher_grounded_into_double_play,batter_sac_bunt,pitcher_sac_bunt,batter_home_run,pitcher_home_run,batter_fielders_choice,pitcher_fielders_choice,batter_field_error,pitcher_field_error,batter_other_out,pitcher_other_out,batter_caught_stealing_2b,pitcher_caught_stealing_2b,batter_triple,pitcher_triple,batter_strikeout_double_play,pitcher_strikeout_double_play,batter_fielders_choice_out,pitcher_fielders_choice_out,batter_double_play,pitcher_double_play,batter_sac_fly_double_play,pitcher_sac_fly_double_play,batter_catcher_interf,pitcher_catcher_interf,batter_pickoff_caught_stealing_2b,pitcher_pickoff_caught_stealing_2b,batter_pickoff_2b,pitcher_pickoff_2b,batter_pickoff_caught_stealing_3b,pitcher_pickoff_caught_stealing_3b,batter_triple_play,pitcher_triple_play,batter_pickoff_1b,pitcher_pickoff_1b,batter_sac_bunt_double_play,pitcher_sac_bunt_double_play,batter_wild_pitch,pitcher_wild_pitch,batter_game_advisory,pitcher_game_advisory,batter_caught_stealing_home,pitcher_caught_stealing_home,batter_pickoff_3b,pitcher_pickoff_3b,batter_stolen_base_2b,pitcher_stolen_base_2b,batter_passed_ball,pitcher_passed_ball,batter_pickoff_caught_stealing_home,pitcher_pickoff_caught_stealing_home,batter_pickoff_error_3b,pitcher_pickoff_error_3b,batter_stolen_base_3b,pitcher_stolen_base_3b,batter_line_drive,pitcher_line_drive,batter_fly_ball,pitcher_fly_ball,batter_ground_ball,pitcher_ground_ball,batter_popup,pitcher_popup,hits,elig_pa,avg,tb,slg,obp,ops,babip,k_rate_batter,bb_rate_batter,hr_rate,iso,xbh,rc,pa_per_k,pa_per_bb,positions_played,k_bb_ratio_batter,earned_runs,outs_recorded,inherited_runners,innings_pitched,ERA,pitcher_hits_allowed,whip,k_rate_pitcher,bb_rate_pitcher,baa,k_bb_ratio_pitcher,avg_bf_per_outing,total_runs,batter_avg_exp_ba,pitcher_avg_exp_ba,fielding_att,mean_ba_on_field_att,errors,mean_ba_on_errors,field_pct,batter_fly_balls,batter_ground_balls,batter_line_drives,batter_pop_ups,fly_ball_ratio,ground_ball_ratio,line_drive_ratio,pop_up_ratio,gb_fb_ratio_batter,pitcher_fly_balls,pitcher_ground_balls,pitcher_line_drives,pitcher_pop_ups,gb_fb_ratio_pitcher,primary_position
5510,5510,4803634608bc30a04f9af8996949a77d882c4b9f,c2de38036e01debe234347c18979e129d01aecbf,1989,5,22,USA,200,73,L,R,6/22/2013,5/22/1989,2023,10,152,0,0,0,0,0,0,0,0,1279,0,30,27,0,0,0,74,0,7,0,2,0,1,0,26,0,0,0,7,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,32,0,53,0,5,0,36,144,0.25,51,0.3541666666666667,0.2847682119205298,0.6389348785871964,0.2394366197183098,0.1875,0.0486111111111111,,0.1041666666666666,10,15.229166666666666,5.333333333333333,20.571428571428573,2,3.857142857142857,0.0,,0.0,0.0,0.0,0,,,,,,,17.0,0.3172586206896551,,149.0,0.4293892617449664,1.0,0.274,0.9932885906040269,30.0,55.0,26.0,6.0,,,,,1.8333333333333333,,,,,,lf
5511,5511,692779947df2318a80e336d8fcb6ac3295c2faa8,878f3d5db3680db5d26e9f46b5982913244f3dd1,1984,11,3,USA,190,77,R,R,7/2/2011,11/3/1984,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5512,5512,5355c083d8ca64985bd4970d9f2c471bc6a78b5a,39f56f3869c21136d9232f373ac54adf6ce4b1f2,1987,1,21,USA,195,76,R,L,5/15/2012,1/21/1987,2023,11,0,244,0,244,0,0,0,0,0,0,0,0,0,64,0,1,0,80,0,37,0,9,0,1,0,27,0,1,0,6,0,6,0,1,0,3,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,65,0,11,0,0,,0,,,,,,,0.0122950819672131,,0,,,,1,,22.0,161.0,715.0,53.66666666666666,3.68944099378882,37,0.4596273291925465,0.2622950819672131,0.151639344262295,0.151639344262295,1.7297297297297298,2.860655737704918,,,0.2878115942028985,5.0,0.205,,,,,,,,inf,inf,inf,inf,,33.0,63.0,29.0,13.0,1.9090909090909087,p
5513,5513,25cf2aad32dc72fb8cd988b7819962b53cc83a5d,409c88c5e5b6589f8eb4c530ea18ecf855e56047,1989,7,18,USA,205,74,L,R,5/8/2013,7/18/1989,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,5514,7943ca67b1107c5e29a6d81db2c1d3eaab33b73a,9ee6391ef1519b32f4d3ff99cff95feaeec3f09e,1992,4,2,D.R.,200,71,B,R,5/19/2015,4/2/1992,2023,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515,5515,fa62ef286630e013710d8837acb143a80341fbd6,413dddc53c4578d971ce5e2f7a0aa5135c6b6b30,1993,7,27,USA,191,69,R,R,8/7/2019,7/27/1993,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,5516,ae7ae92b1e300a8242e8508a3ea5a8f7d662d666,b6a3130c3328e10c036a0d40582bb5bd52f6f45c,1996,9,18,D.R.,200,72,R,R,8/6/2021,9/18/1996,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,5517,86dbee76e085933462d0d1bcb3753dc2b31c71b6,e80cb3f6df17071e2a9f087bc7df4ab5640cc47d,1995,1,17,USA,230,73,R,R,8/9/2019,1/17/1995,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,5518,c0df3f9e07646cb4e109c8cb8f21f2b5285dc1e2,1f5d8a8bab3ed16c211eae3baf74683e983261d6,1988,1,10,D.R.,235,76,R,R,9/26/2011,1/10/1988,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5519,5519,e77b26e0dbf26eaf941a853cfe18e276fa06dec6,c78f7a3330b1a78574f6034589a057b156769f4f,1994,11,25,D.R.,225,73,R,R,5/7/2018,11/25/1994,2023,5,0,224,0,224,0,0,0,0,0,0,0,0,0,48,0,0,0,88,0,22,0,5,0,1,0,37,0,6,0,4,0,3,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,63,0,17,0,0,,0,,,,,,,0.03125,,0,,,,1,,25.0,145.0,609.0,48.333333333333336,4.655172413793103,48,0.4827586206896552,0.2142857142857142,0.0982142857142857,0.2142857142857142,2.1818181818181817,2.642857142857143,,,0.3250608108108108,5.0,0.1746,,,,,,,,inf,inf,inf,inf,,35.0,62.0,34.0,17.0,1.7714285714285714,p
5520,5520,b449dbb7e104cc6f68d4096397b733bce74fe5c0,2e591afad48f74f0b9caa5f53d5b165208053c71,1985,12,8,USA,210,73,R,R,4/30/2010,12/8/1985,2023,13,189,3,1,3,0,0,0,1352,0,0,0,0,50,0,0,0,79,3,22,0,4,0,2,0,7,0,0,0,5,0,6,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,2,57,1,10,0,25,165,0.1515151515151515,69,0.4181818181818181,0.2513368983957219,0.66951871657754,0.0789473684210526,0.303030303030303,0.1333333333333333,0.0,0.2666666666666666,18,19.654545454545456,3.3,7.5,2,2.272727272727273,0.0,3.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,,2.0,27.0,0.2933247863247863,0.2896666666666667,107.0,0.172,1.0,0.283,0.9906542056074766,28.0,57.0,19.0,13.0,0.0121212121212121,0.006060606060606,0.0,0.0,2.0357142857142856,2.0,1.0,0.0,0.0,0.5,3b
5521,5521,35941e56cf0ad1cf4d0ad279953b6f73b523f8cb,d2583cfc4de1d230769eb80f344352d1648cfd8e,1997,1,16,Germany,195,73,L,R,4/25/2022,1/16/1997,2023,1,369,0,1,0,0,429,1182,118,35,583,0,245,53,0,0,0,168,0,31,0,3,0,1,0,71,0,9,0,10,0,4,0,1,0,11,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,62,0,129,0,15,0,93,336,0.2767857142857143,138,0.4107142857142857,0.3537234042553192,0.7644376899696048,0.2523076923076923,0.1577380952380952,0.0922619047619047,,0.1339285714285714,22,50.92857142857143,6.339622641509434,10.838709677419354,6,1.7096774193548387,0.0,,0.0,0.0,0.0,0,,,,,,,34.0,0.3447065217391304,,194.0,0.2987371134020618,3.0,0.158,0.9845360824742267,59.0,136.0,64.0,17.0,,,,,2.305084745762712,,,,,,2b
5522,5522,4c492b69c089b515345aebb3c357c6b5402b150c,b33798749d9f044936e81b9e4c487ff57a443635,1986,9,26,USA,227,74,L,L,6/5/2012,9/26/1986,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523,5523,9b04f93db5f5a3754eb397912a06ee1eb882a3a0,f27d114f890d7a519914650b0a4ca62fd33e7ae6,1997,7,4,D.R.,185,74,R,R,4/18/2021,7/4/1997,2023,2,0,281,0,281,0,0,0,0,0,0,0,0,0,87,0,0,0,94,0,20,0,2,0,2,0,38,0,8,0,10,0,6,0,1,0,3,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33,0,84,0,11,0,0,,0,,,,,,,0.0106761565836298,,0,,,,1,,35.0,190.0,912.0,63.333333333333336,4.973684210526316,51,0.3736842105263158,0.3096085409252669,0.0711743772241993,0.1814946619217081,4.35,2.747330960854093,,,0.3106540880503144,6.0,0.3314,1.0,0.274,0.8333333333333334,,,,,inf,inf,inf,inf,,32.0,86.0,31.0,11.0,2.6875,p
5524,5524,4a892f26b3a0d3f4360d7ea865e8f7ff2c48c0c8,3a0077b1f50cd0fcb4643f770d9cbb2e9e20868b,1998,7,27,Colombia,195,71,R,R,6/22/2022,7/27/1998,2023,1,9,0,0,0,0,0,12,0,82,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,5,0.4,2,0.4,0.6666666666666666,1.0666666666666669,0.4,0.2,0.8,,0.0,0,2.4,5.0,1.25,2,0.25,0.0,,0.0,0.0,0.0,0,,,,,,,1.0,0.4942499999999999,,7.0,0.2974285714285714,,,,0.0,2.0,2.0,0.0,,,,,inf,,,,,,ss
5525,5525,e342659ae8cf97e465f435daa091afe352cd386d,591cc5040e062445f1e68cca4122b48b27de1c2a,1996,5,1,USA,244,78,R,R,9/23/2020,5/1/1996,2023,3,0,103,0,103,0,0,0,0,0,0,0,0,0,18,0,0,0,44,0,13,0,3,0,0,0,12,0,0,0,5,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,19,0,31,0,2,0,0,,0,,,,,,,0.0485436893203883,,0,,,,1,,23.0,67.0,219.0,22.33333333333333,9.268656716417912,23,0.5373134328358209,0.174757281553398,0.1262135922330097,0.2233009708737864,1.3846153846153846,4.262135922330097,,,0.3472083333333333,,,,,,,,,,inf,inf,inf,inf,,13.0,33.0,18.0,8.0,2.5384615384615383,p
5526,5526,9fc9c99354e338faf377e7823e16a69d07e60e91,27eecded4b0b6fcae40f92f14a629827f46e0657,1987,5,15,USA,200,71,R,R,5/7/2012,5/15/1987,2023,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,5527,ea8349c40de2ee4edf8ddcfd235bdf2de8a8440d,0d01d40e77707550e7e43d69e9f587e6a17e16ba,1991,8,22,USA,220,76,R,R,9/12/2016,8/22/1991,2023,7,91,0,0,0,0,154,0,601,0,29,0,149,29,0,0,0,33,0,8,0,2,0,1,0,10,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,25,0,4,0,15,82,0.1829268292682926,25,0.3048780487804878,0.2555555555555555,0.5604336043360434,0.1625,0.3536585365853658,0.0975609756097561,,0.1219512195121951,5,7.012195121951219,2.827586206896552,10.25,4,3.625,0.0,,0.0,0.0,0.0,0,,,,,,,10.0,0.2757777777777778,,51.0,0.229235294117647,1.0,0.346,0.9803921568627452,13.0,25.0,11.0,5.0,,,,,1.9230769230769231,,,,,,3b
5528,5528,fc180ba5493ca8ee1ef847e5dc947676bd66310f,eec586e46e976b1ce75a9b2bc5326d17b1696123,1983,3,16,USA,220,72,L,R,7/15/2006,3/16/1983,2023,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529,5529,53030702dafbc98380b87618a6786a1c0278912c,d5c8c0b068ad62f2f42a6163fccf4416429c415b,1992,8,21,USA,230,74,R,R,9/1/2015,8/21/1992,2023,8,524,0,0,0,0,1302,3060,0,0,0,0,0,135,0,0,0,191,0,25,0,12,0,5,0,68,0,8,0,30,0,14,0,0,0,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,93,0,151,0,23,0,127,494,0.2570850202429149,241,0.4878542510121457,0.3036053130929791,0.7914595641051249,0.2158119658119658,0.2732793522267207,0.0506072874493927,,0.2307692307692307,59,74.15384615384616,3.659259259259259,19.76,2,5.4,0.0,,0.0,0.0,0.0,0,,,,,,,86.0,0.3496590909090909,,284.0,0.2135281690140845,1.0,0.334,0.9964788732394366,83.0,153.0,93.0,24.0,,,,,1.843373493975904,,,,,,2b
5530,5530,ba8daab0a27147a0029a2084f2a14d46c30d9969,1552ef65460b8c2522107f3490f4e2c007aa0280,1996,12,4,Mexico,170,72,R,R,4/8/2022,12/4/1996,2023,1,0,137,0,137,0,0,0,0,0,0,0,0,0,23,0,0,0,57,0,20,0,4,0,1,0,17,0,1,0,2,0,4,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,46,0,11,0,0,,0,,,,,,,0.0364963503649635,,0,,,,1,,13.0,88.0,337.0,29.33333333333333,3.988636363636364,24,0.5,0.1678832116788321,0.145985401459854,0.1751824817518248,1.15,3.08029197080292,,,0.2415543478260869,5.0,0.1948,,,,,,,,inf,inf,inf,inf,,18.0,47.0,13.0,14.0,2.611111111111111,p
5531,5531,07bf5f8d6cfdbe80de149203c913ffd26de27de9,14655b3ea04d07fdd30af98860f0a920b17acae9,1994,7,19,Honduras,173,72,R,R,7/7/2019,7/19/1994,2023,4,492,0,0,0,0,79,2569,10,322,272,913,16,70,0,0,0,237,0,19,0,9,0,3,0,91,0,3,0,26,0,10,0,0,0,10,0,2,0,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,90,0,182,0,17,0,130,470,0.2765957446808511,192,0.4085106382978723,0.3089430894308943,0.7174537277287667,0.2608695652173913,0.1489361702127659,0.0404255319148936,,0.1319148936170212,39,60.86808510638298,6.714285714285714,24.73684210526316,7,3.684210526315789,0.0,,0.0,0.0,0.0,0,,,,,,,46.0,0.3184005037783375,,367.0,0.3047493188010899,4.0,0.22225,0.989100817438692,75.0,185.0,113.0,27.0,,,,,2.466666666666667,,,,,,2b
5532,5532,9a97c7dbc44c2e2339204d1e7096deb4ccb9465b,9034e999a19c0012f5258b4e6eba9b21398314b3,1986,2,3,USA,255,76,L,R,9/1/2010,2/3/1986,2023,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5533,5533,35a075c412e198f6d0d0a24077324b5081078989,e2c2c3f9d2c61e2253d911859b1f996c6ded93fe,1983,2,22,USA,200,72,L,L,4/10/2009,2/22/1983,2023,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,5534,f7002117ef96e50fc22b0404cd72b5e495b3ac4d,ae106f4e075f4568a90efc67ea4fa32b4e3cbc2e,1990,12,27,USA,220,75,R,R,8/5/2015,12/27/1990,2023,8,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,0,,,,,,,0.1428571428571428,,0,,,,1,,1.0,6.0,0.0,2.0,4.5,1,0.1666666666666666,0.4285714285714285,0.0,0.1428571428571428,inf,4.0,,,0.258,,,,,,,,,,inf,,,inf,,2.0,0.0,0.0,2.0,0.0,p
5535,5535,4f902241478a103f7a818f5be9a7b7ddf43cabb9,3b69eba17f53d2d04b5c1862c5ada2add98ec061,1988,12,21,USA,205,75,L,L,5/18/2011,12/21/1988,2023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,5536,a4b506ad554bf35ae6d966f8997b30554e28e967,1f5e81687489dd77b51b0cbf38b13b624c4c8a6d,1991,1,15,USA,190,74,R,R,5/22/2014,1/15/1991,2023,9,210,10,0,10,0,487,659,817,8,0,0,0,39,0,0,0,91,6,12,0,5,0,2,0,38,2,4,1,8,0,4,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,30,5,78,1,6,1,48,196,0.2448979591836734,62,0.3163265306122449,0.3018867924528302,0.618213323065075,0.2371134020618556,0.1989795918367347,0.0612244897959183,0.1,0.0714285714285714,10,18.97959183673469,5.0256410256410255,16.333333333333332,5,3.25,1.0,6.0,22.0,2.0,4.5,3,0.5,0.0,0.0,0.3,,3.1,18.0,0.3301818181818182,0.3694444444444444,149.0,0.1969798657718121,5.0,0.18,0.9664429530201344,27.0,79.0,38.0,10.0,0.0153061224489795,0.0051020408163265,0.0153061224489795,0.010204081632653,2.925925925925926,3.0,1.0,3.0,2.0,0.3333333333333333,3b
5537,5537,af71d0ef845861911970f03ac41d8474a110e1c6,f77b1e92550da849c0d1c23671d4ce56b262f381,1995,7,3,USA,198,72,R,R,8/5/2019,7/3/1995,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,5538,da71e2412c4d9c1aeb4ca126aa49caa7da81e5bc,79f1fbebe6930837d322a487b489b529be1eef01,1983,4,19,USA,210,74,L,L,7/2/2005,4/19/1983,2023,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,0,,,,0,,0.0,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
